Textbox4,Textbox7,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid,Antal_Redskap,Lat_grader,Long_grader,Information
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2022-08-25,1,Provfiskad ,Abborre,40,"3,435","3,788","40,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2022-08-25,1,Provfiskad ,Gärs,7,"0,092","0,081","7,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2022-08-25,1,Provfiskad ,Mört,12,"1,068","1,133","12,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2022-08-25,1,Provfiskad ,Sik,2,"1,280","1,146","2,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2022-08-25,1,Provfiskad ,Strömming,1,"0,039","0,034","1,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Abborre,27,"2,538","2,632","27,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Gärs,6,"0,059","0,057","6,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Löja,33,"0,477","0,468","33,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Mört,12,"1,187","1,193","12,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Sik,1,"0,486","0,420","1,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2024-08-29,1,Provfiskad ,Abborre,35,"7,002","7,410","35,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2024-08-29,1,Provfiskad ,Gärs,12,"0,280","0,284","12,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2024-08-29,1,Provfiskad ,Löja,1,"0,011","0,011","1,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2024-08-29,1,Provfiskad ,Mört,29,"0,770","0,757","29,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,106,"0,1-3 m",NEJ,2024-08-29,1,Provfiskad ,Strömming,1,"0,027","0,028","1,00",1,1,"63,67833","20,86000",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Abborre,84,"2,416","2,346","84,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Gärs,4,"0,086","0,090","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Mört,47,"1,598","1,498","47,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Storspigg,84,"0,331","0,276","84,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Abborre,95,,"4,930","95,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Gärs,2,,"0,044","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Löja,3,,"0,038","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Mört,74,,"1,041","74,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Abborre,93,,"2,799","93,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Gärs,14,,"0,528","14,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2004-08-04,1,Provfiskad ,Mört,22,,"1,116","22,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2005-08-08,1,Provfiskad ,Abborre,113,,"8,770","113,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2005-08-08,1,Provfiskad ,Gärs,2,,"0,020","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2005-08-08,1,Provfiskad ,Löja,2,,"0,019","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2005-08-08,1,Provfiskad ,Mört,6,,"0,435","6,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2005-08-08,1,Provfiskad ,Storspigg,5,,"0,014","5,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Abborre,60,,"1,502","60,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Gärs,6,,"0,150","6,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Löja,12,,"0,161","12,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Mört,95,,"2,954","95,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Storspigg,12,,"0,044","12,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Abborre,158,,"5,355","158,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Gärs,8,,"0,064","8,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Löja,7,,"0,108","7,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Mört,38,,"1,290","38,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Sik,1,,"0,644","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2007-08-06,1,Provfiskad ,Storspigg,23,,"0,076","23,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2008-08-05,1,Provfiskad ,Abborre,33,,"2,416","33,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2008-08-05,1,Provfiskad ,Gärs,9,,"0,147","9,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2008-08-05,1,Provfiskad ,Mört,2,,"0,191","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2008-08-05,1,Provfiskad ,Storspigg,4,,"0,012","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Abborre,37,,"2,898","37,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Gärs,3,,"0,060","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Löja,2,,"0,040","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Mört,64,,"2,456","64,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Storspigg,7,,"0,024","7,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2010-08-05,1,Provfiskad ,Abborre,147,"5,043","5,481","147,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2010-08-05,1,Provfiskad ,Gärs,3,"0,027","0,028","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2010-08-05,1,Provfiskad ,Löja,7,"0,108","0,105","7,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2010-08-05,1,Provfiskad ,Mört,167,"2,553","2,339","167,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2010-08-05,1,Provfiskad ,Storspigg,13,"0,051","0,051","13,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Abborre,139,"2,461","2,543","139,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Gärs,3,"0,027","0,024","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Mört,109,"2,851","2,693","109,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2011-08-04,1,Provfiskad ,Storspigg,5,"0,029","0,018","5,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2012-08-02,1,Provfiskad ,Abborre,71,"2,300","2,463","71,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2012-08-02,1,Provfiskad ,Gärs,4,"0,083","0,087","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2012-08-02,1,Provfiskad ,Löja,13,"0,194","0,189","13,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2012-08-02,1,Provfiskad ,Mört,87,"2,829","2,589","87,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2012-08-02,1,Provfiskad ,Storspigg,32,"0,115","0,112","32,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Abborre,56,"5,563","5,796","56,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Gärs,1,"0,011","0,014","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Löja,2,"0,034","0,036","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Mört,68,"3,136","2,956","68,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2013-08-07,1,Provfiskad ,Storspigg,2,"0,007","0,007","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2014-08-05,1,Provfiskad ,Abborre,96,"4,079","4,420","96,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2014-08-05,1,Provfiskad ,Gärs,6,"0,047","0,048","6,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2014-08-05,1,Provfiskad ,Löja,2,"0,019","0,022","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2014-08-05,1,Provfiskad ,Mört,108,"3,799","3,720","108,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2014-08-05,1,Provfiskad ,Storspigg,4,"0,013","0,015","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2016-08-24,1,Provfiskad ,Abborre,14,"0,812","0,898","14,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2016-08-24,1,Provfiskad ,Gärs,5,"0,081","0,075","5,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2016-08-24,1,Provfiskad ,Mört,31,"2,816","2,736","31,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2016-08-24,1,Provfiskad ,Strömming,8,"0,219","0,218","8,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Abborre,75,"2,455","2,582","75,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Gärs,7,"0,063","0,066","7,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Löja,3,"0,049","0,052","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Mört,19,"0,325","0,346","19,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Sik,1,"0,673","0,752","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Skarpsill,1,"0,008","0,008","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2017-08-24,1,Provfiskad ,Strömming,4,"0,120","0,124","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2018-08-24,1,Provfiskad ,Abborre,36,"4,904","5,026","36,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2018-08-24,1,Provfiskad ,Gärs,24,"0,343","0,374","24,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2018-08-24,1,Provfiskad ,Mört,179,"2,031","2,015","179,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2018-08-24,1,Provfiskad ,Sik,1,"0,391","0,420","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Abborre,63,"3,368","3,461","63,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Gärs,5,"0,034","0,038","5,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2019-08-23,1,Provfiskad ,Mört,37,"0,498","0,508","37,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2020-08-26,1,Provfiskad ,Abborre,79,"6,437","6,575","79,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2020-08-26,1,Provfiskad ,Gärs,3,"0,031","0,033","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2020-08-26,1,Provfiskad ,Mört,23,"0,240","0,240","23,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2021-08-29,1,Provfiskad ,Abborre,32,"2,510","2,700","32,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2021-08-29,1,Provfiskad ,Gärs,3,"0,062","0,061","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2021-08-29,1,Provfiskad ,Löja,7,"0,090","0,089","7,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2021-08-29,1,Provfiskad ,Mört,2,"0,239","0,280","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Abborre,84,"14,318","15,626","84,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Gärs,6,"0,123","0,123","6,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Mört,14,"0,181","0,190","14,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Sik,2,"0,334","0,306","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Skarpsill,1,"0,011","0,011","1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2022-08-24,1,Provfiskad ,Strömming,2,"0,052","0,047","2,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Abborre,50,"3,624","3,820","50,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Gärs,4,"0,053","0,053","4,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Löja,3,"0,023","0,025","3,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2023-08-23,1,Provfiskad ,Mört,34,"3,192","3,187","34,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2023-08-23,1,Skadad fångst ospecificerat ,Abborre,1,,,"1,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2024-08-28,1,Provfiskad ,Abborre,98,"13,689","14,555","98,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2024-08-28,1,Provfiskad ,Gärs,5,"0,074","0,077","5,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,107,"0,1-3 m",NEJ,2024-08-28,1,Provfiskad ,Mört,18,"0,433","0,426","18,00",1,1,"63,68850","20,87350",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Abborre,130,"10,173","10,988","130,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Gärs,1,"0,010","0,014","1,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Mört,3,"0,335","0,328","3,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2002-08-06,1,Provfiskad ,Storspigg,2,"0,004","0,006","2,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Abborre,64,,"7,211","64,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Gärs,6,,"0,141","6,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2003-08-05,1,Provfiskad ,Mört,1,,"0,038","1,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2004-08-03,1,Provfiskad ,Abborre,44,,"6,644","44,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2004-08-03,1,Provfiskad ,Gärs,48,,"2,399","48,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2004-08-03,1,Provfiskad ,Mört,8,,"0,712","8,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2004-08-03,1,Provfiskad ,Storspigg,35,,"0,113","35,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Abborre,20,,"0,716","20,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Gärs,13,,"0,255","13,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Löja,1,,"0,008","1,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Mört,6,,"0,567","6,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Storspigg,31,,"0,116","31,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2005-08-09,1,Provfiskad ,Strömming,2,,"0,051","2,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Abborre,30,,"3,177","30,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Gärs,7,,"0,173","7,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Löja,18,,"0,288","18,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Mört,10,,"0,506","10,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2006-08-07,1,Provfiskad ,Storspigg,26,,"0,067","26,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2007-08-05,1,Provfiskad ,Abborre,40,,"5,875","40,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2007-08-05,1,Provfiskad ,Gärs,3,,"0,037","3,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2007-08-05,1,Provfiskad ,Löja,2,,"0,040","2,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2007-08-05,1,Provfiskad ,Strömming,1,,"0,012","1,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Abborre,107,,"6,190","107,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Gärs,32,,"0,540","32,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Löja,6,,"0,151","6,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Mört,7,,"0,353","7,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Storspigg,9,,"0,033","9,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2008-08-04,1,Provfiskad ,Strömming,4,,"0,099","4,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Abborre,59,,"1,990","59,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Gärs,22,,"0,510","22,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Löja,16,,"0,228","16,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Mört,13,,"0,733","13,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2009-08-05,1,Provfiskad ,Storspigg,211,,"0,776","211,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2010-08-04,1,Provfiskad ,Abborre,66,"4,119","4,320","66,00",1,1,"63,68067","20,86250",
Fisketid natt,Antal översiktsnät,Holmön,108,"0,1-3 m",NEJ,2010-08-04,1,Provfiskad ,Gärs,39,"0,798","0,815","39,00",1,1,"63,68067","20,86250",
