"Textbox4","Textbox7","Fångstområde1","StationsNr1","DJUPSTRATUM","Störning1","Fiskedatum1","Ansträngning","Fångsttyp1","Artbestämning","Antal1","Vikt","Beräknad_vikt1","Antal_per_anstr1","Fisketid","Antal_Redskap","Lat_grader","Long_grader","Information"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2005-08-04",1,"Provfiskad ","Sik",3,NA,"0,643","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2005-08-04",1,"Provfiskad ","Strömming",2,NA,"0,062","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2006-08-02",1,"Provfiskad ","Mört",4,NA,"0,282","4,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2006-08-02",1,"Provfiskad ","Nors",1,NA,"0,032","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2006-08-02",1,"Provfiskad ","Sik",3,NA,"0,494","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2006-08-02",1,"Provfiskad ","Storspigg",7,NA,"0,026","7,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2006-08-02",1,"Provfiskad ","Strömming",2,NA,"0,056","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Abborre",2,NA,"0,100","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Mört",1,NA,"0,079","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Sik",4,NA,"1,108","4,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Storspigg",15,NA,"0,056","15,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Strömming",3,NA,"0,072","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2008-07-30",1,"Provfiskad ","Sik",1,NA,"0,349","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2008-07-30",1,"Provfiskad ","Storspigg",7,NA,"0,026","7,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2008-07-30",1,"Provfiskad ","Strömming",16,NA,"0,403","16,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2009-08-05",1,"Provfiskad ","Mört",1,"0,012","0,011","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2009-08-05",1,"Provfiskad ","Nors",1,"0,032","0,032","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2009-08-05",1,"Provfiskad ","Sik",5,"1,846","1,832","5,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2009-08-05",1,"Provfiskad ","Storspigg",22,"0,099","0,083","22,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2009-08-05",1,"Provfiskad ","Strömming",26,"0,650","0,719","26,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2010-07-29",1,"Provfiskad ","Sik",1,"0,179","0,185","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2010-07-29",1,"Provfiskad ","Storspigg",16,"0,064","0,063","16,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2010-07-29",1,"Provfiskad ","Strömming",35,"1,187","1,170","35,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2011-08-03",1,"Provfiskad ","Mört",2,"0,109","0,102","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2011-08-03",1,"Provfiskad ","Sik",5,"1,261","1,219","5,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2011-08-03",1,"Provfiskad ","Storspigg",62,"0,250","0,228","62,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2011-08-03",1,"Provfiskad ","Strömming",1,"0,029","0,028","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2012-08-08",1,"Provfiskad ","Abborre",1,"0,168","0,169","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2012-08-08",1,"Provfiskad ","Sik",3,"0,440","0,410","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2012-08-08",1,"Provfiskad ","Storspigg",11,"0,045","0,039","11,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2012-08-08",1,"Provfiskad ","Strömming",1,"0,028","0,028","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2013-08-07",1,"Provfiskad ","Nors",9,"0,125","0,126","9,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2013-08-07",1,"Provfiskad ","Sik",4,"0,983","1,069","4,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2013-08-07",1,"Provfiskad ","Storspigg",2,"0,007","0,007","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2013-08-07",1,"Provfiskad ","Strömming",17,"0,603","0,583","17,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2014-08-06",1,"Provfiskad ","Sik",6,"1,529","1,448","6,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2014-08-06",1,"Provfiskad ","Storspigg",6,"0,023","0,022","6,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2014-08-06",1,"Provfiskad ","Strömming",3,"0,128","0,135","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2015-08-05",1,"Provfiskad ","Nors",2,"0,059","0,063","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2015-08-05",1,"Provfiskad ","Sik",2,"0,341","0,344","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2015-08-05",1,"Provfiskad ","Strömming",2,"0,038","0,043","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2016-08-03",1,"Provfiskad ","Mört",1,"0,012","0,019","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2016-08-03",1,"Provfiskad ","Sik",2,"0,660","0,615","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2016-08-03",1,"Provfiskad ","Storspigg",27,"0,098","0,098","27,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2016-08-03",1,"Provfiskad ","Strömming",3,"0,102","0,093","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2017-08-02",1,"Provfiskad ","Nors",3,"0,048","0,047","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2017-08-02",1,"Provfiskad ","Sik",1,"0,026","0,025","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2017-08-02",1,"Provfiskad ","Skarpsill",1,"0,010","0,011","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2017-08-02",1,"Provfiskad ","Strömming",8,"0,270","0,260","8,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2017-08-02",1,"Provfiskad ","Tånglake",1,"0,038","0,037","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2018-08-01",1,"Provfiskad ","Sik",3,"0,552","0,513","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2018-08-01",1,"Provfiskad ","Strömming",5,"0,118","0,131","5,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2019-07-31",1,"Provfiskad ","Abborre",3,"0,592","0,597","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2019-07-31",1,"Provfiskad ","Sik",2,"0,378","0,386","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2019-07-31",1,"Provfiskad ","Strömming",9,"0,329","0,319","9,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2020-07-29",1,"Provfiskad ","Nors",2,"0,042","0,046","2,00",1,1,"62,87083","18,22500","djup 8,0m"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2020-07-29",1,"Provfiskad ","Sik",5,"0,370","0,364","5,00",1,1,"62,87083","18,22500","djup 8,0m"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2020-07-29",1,"Provfiskad ","Strömming",74,"1,914","2,096","74,00",1,1,"62,87083","18,22500","djup 8,0m"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2021-08-05",1,"Provfiskad ","Nors",2,"0,020","0,020","2,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2021-08-05",1,"Provfiskad ","Sik",4,"0,544","0,609","4,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2021-08-05",1,"Provfiskad ","Strömming",7,"0,232","0,232","7,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2022-08-04",1,"Provfiskad ","Nors",14,"0,236","0,251","14,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2022-08-04",1,"Provfiskad ","Sik",3,"0,356","0,383","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2022-08-04",1,"Provfiskad ","Strömming",13,"0,396","0,430","13,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2023-08-02",1,"Provfiskad ","Sik",3,"0,391","0,378","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2023-08-02",1,"Provfiskad ","Storspigg",3,"0,010","0,011","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2023-08-02",1,"Provfiskad ","Strömming",6,"0,126","0,126","6,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2023-08-02",1,"Skadad fångst ospecificerat ","Strömming",1,NA,NA,"1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Abborre",1,"0,242","0,221","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Nors",9,"0,154","0,153","9,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Sik",3,"0,634","0,637","3,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Storspigg",1,"0,004","0,002","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Strömming",9,"0,214","0,214","9,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",312," 6-10 m","NEJ","2024-07-31",1,"Provfiskad ","Öring",1,"0,210","0,176","1,00",1,1,"62,87083","18,22500",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2004-08-10",1,"Provfiskad ","Abborre",5,NA,"0,341","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2004-08-10",1,"Provfiskad ","Sik",2,NA,"0,269","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2004-08-10",1,"Provfiskad ","Strömming",12,NA,"0,257","12,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2004-08-10",1,"Provfiskad ","Öring",1,NA,"0,304","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2005-08-05",1,"Provfiskad ","Abborre",2,NA,"0,302","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2005-08-05",1,"Provfiskad ","Nors",3,NA,"0,056","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2005-08-05",1,"Provfiskad ","Sik",1,NA,"0,128","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2005-08-05",1,"Provfiskad ","Strömming",4,NA,"0,079","4,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2006-08-03",1,"Provfiskad ","Mört",3,NA,"0,212","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2006-08-03",1,"Provfiskad ","Storspigg",2,NA,"0,007","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2006-08-03",1,"Provfiskad ","Strömming",3,NA,"0,070","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Abborre",6,NA,"0,734","6,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Nors",1,NA,"0,010","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Sik",2,NA,"0,403","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Storspigg",3,NA,"0,011","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2007-08-02",1,"Provfiskad ","Strömming",4,NA,"0,135","4,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2008-07-31",1,"Provfiskad ","Abborre",1,NA,"0,078","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2008-07-31",1,"Provfiskad ","Sik",2,NA,"0,121","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2008-07-31",1,"Provfiskad ","Storspigg",5,NA,"0,020","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2008-07-31",1,"Provfiskad ","Strömming",4,NA,"0,130","4,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2009-08-06",1,"Provfiskad ","Abborre",7,"0,544","0,558","7,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2009-08-06",1,"Provfiskad ","Nors",1,"0,013","0,012","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2009-08-06",1,"Provfiskad ","Storspigg",18,"0,083","0,070","18,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2009-08-06",1,"Provfiskad ","Strömming",42,"1,045","1,075","42,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2010-07-30",1,"Provfiskad ","Abborre",5,"0,574","0,611","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2010-07-30",1,"Provfiskad ","Mört",3,"0,282","0,282","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2010-07-30",1,"Provfiskad ","Stensimpa",1,"0,007","0,006","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2010-07-30",1,"Provfiskad ","Storspigg",138,"0,545","0,508","138,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2010-07-30",1,"Provfiskad ","Strömming",17,"0,506","0,539","17,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Abborre",6,"0,706","0,680","6,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Mört",20,"0,580","0,509","20,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Nors",1,"0,011","0,012","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Sik",1,"0,125","0,145","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Storspigg",13,"0,049","0,048","13,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2011-08-05",1,"Provfiskad ","Strömming",5,"0,117","0,118","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Abborre",14,"1,044","1,013","14,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Mört",1,"0,085","0,079","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Nors",1,"0,009","0,010","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Sik",1,"0,112","0,112","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Storspigg",5,"0,023","0,024","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2012-08-10",1,"Provfiskad ","Strömming",4,"0,126","0,113","4,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2013-08-09",1,"Provfiskad ","Nors",3,"0,049","0,053","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2013-08-09",1,"Provfiskad ","Sik",3,"0,361","0,385","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2013-08-09",1,"Provfiskad ","Skrubbskädda",1,"0,295","0,322","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2013-08-09",1,"Provfiskad ","Strömming",25,"0,849","0,824","25,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2014-08-08",1,"Provfiskad ","Abborre",7,"1,000","1,033","7,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2014-08-08",1,"Provfiskad ","Nors",12,"0,144","0,145","12,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2014-08-08",1,"Provfiskad ","Sik",2,"0,548","0,576","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2014-08-08",1,"Provfiskad ","Storspigg",2,"0,011","0,007","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2014-08-08",1,"Provfiskad ","Strömming",10,"0,341","0,333","10,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2015-08-07",1,"Provfiskad ","Abborre",6,"0,864","0,859","6,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2015-08-07",1,"Provfiskad ","Mört",16,"0,487","0,496","16,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2015-08-07",1,"Provfiskad ","Nors",2,"0,069","0,067","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2015-08-07",1,"Provfiskad ","Storspigg",12,"0,052","0,048","12,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2015-08-07",1,"Provfiskad ","Strömming",15,"0,309","0,338","15,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2016-08-05",1,"Provfiskad ","Sik",6,"3,222","2,999","6,00",1,1,"62,83717","18,22633","Läggningstemperatur samt salthalt saknas pga dåligt batteri. "
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2016-08-05",1,"Provfiskad ","Storspigg",35,"0,156","0,128","35,00",1,1,"62,83717","18,22633","Läggningstemperatur samt salthalt saknas pga dåligt batteri. "
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2016-08-05",1,"Provfiskad ","Strömming",25,"0,652","0,608","25,00",1,1,"62,83717","18,22633","Läggningstemperatur samt salthalt saknas pga dåligt batteri. "
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2017-08-04",1,"Provfiskad ","Abborre",2,"0,306","0,274","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2017-08-04",1,"Provfiskad ","Mört",1,"0,102","0,093","1,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2017-08-04",1,"Provfiskad ","Sik",3,"0,592","0,624","3,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2017-08-04",1,"Provfiskad ","Strömming",48,"1,488","1,395","48,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2018-08-03",1,"Provfiskad ","Abborre",5,"0,602","0,621","5,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2018-08-03",1,"Provfiskad ","Mört",2,"0,176","0,158","2,00",1,1,"62,83717","18,22633",NA
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",313," 6-10 m","NEJ","2018-08-03",1,"Provfiskad ","Sik",2,"0,492","0,524","2,00",1,1,"62,83717","18,22633",NA
